"id","brand","model","year","category","engine_capacity"
"efc7fd277c906a0e8c84bf05d002ac6f","Honda","VT1300CS",2011,"Custom / cruiser",1310
"efc9d26404c6a05122ceaa8400b6b12c","Harley-Davidson","Softail Slim S",2016,"Custom / cruiser",1800
"efc9f02de536d579a8dae011b04c64e6","Yamaha","FZS 1000 Fazer",2004,"Naked bike",1000
"efd733403e91e9af06148fa50633764d","Suzuki","RF 900 R",1999,"Sport",940
"efdaf76895e681e73eba9924eff96184","Horex","VR6 Black Edition",2016,"Naked bike",1220
"efe2df6998796cc22c639a4995924172","Triumph","Thunderbird Storm ABS",2015,"Custom / cruiser",1700
"efe7eca98aecf42d7bd99fbbb7b076bd","Honda","CTX700N",2017,"Custom / cruiser",670
"efedd757edc615ebf2312da49b9fc132","Victory","Cory Ness Jackpot",2009,"Custom / cruiser",1730
"eff3477a06d390cd00f0fa3b07268015","Suzuki","GS450",1984,"Naked bike",450
"effd85a17039c91d4d041df29ff5952a","Yamaha","XT 600 E",1997,"Enduro / offroad",600
"effe978e5dcf1c3d78aae8dfb4f253e3","Harley-Davidson","FLSTN Softail Deluxe",2008,"Custom / cruiser",1570
"f00e6e3362897a239ef24784c268cfc2","Kawasaki","KLR 250",1990,"Allround",250
"f00f6a7098de5d44ec64363e8b6af73e","Honda","XL 500 R",1982,"Enduro / offroad",500
"f00fe9a0d2f0ba91c58704965e707117","Honda","Interstate",2011,"Custom / cruiser",1310
"f01212ce245933635215f540d9aeba20","Suzuki","GS 550 L",1983,"Naked bike",570
"f015d1230bbcedc8efb3936d25ff52ac","Triumph","Tiger Explorer XCx",2017,"Allround",1220
"f016f759e90d413720f8f44d01650769","BMW","K 75 S",1988,"Sport touring",740
"f0234141ff009b0f0dcc9612f21adaa6","Suzuki","GSX 750 ES",1986,"Sport touring",750
"f024c51a3095b4c97f1edae333db5838","Kawasaki","EL250",1991,"Classic",250
"f026aaeca326dd0af3ba0b86f59267d4","Vespa","GTV 300 IE",2013,"Scooter",280
"f027386283ae866acdb688c4c3da47d5","Triumph","Sprint ST",2003,"Sport touring",960
"f0281b26356ba70ec9c7c7d97198d071","Honda","CBX 650 E Nighthawk",1985,"Custom / cruiser",660
"f02d873514c76c5fadca404cfacf4c87","Kymco","Xciting 500i ABS",2013,"Scooter",500
"f03d419cd4591816512aa8108dcbd737","Harley-Davidson","Sportster Roadster",2018,"Naked bike",1200
"f03e41d6021544eb43d5d34deb3c49e5","Yamaha","XJ 600 S Diversion",1997,"Sport touring",600
"f040a54fd830c5eba3ef33a3c3171112","Triumph","Thunderbird",1996,"Classic",890
"f04a35e11f30dc5780bb14881c644f65","Yamaha","MT-09",2015,"Naked bike",850
"f04cf83a276ac14494270b4e5cb4a9e2","Kawasaki","Vulcan 900 Custom",2009,"Custom / cruiser",900
"f04ee793b8ab689b2375ba5965392a06","Suzuki","Intruder C1500T B O S S",2016,"Touring",1460
"f050ca4243fe12f0527295590b11c190","Husqvarna","FX 350",2017,"Enduro / offroad",350
"f05c53ea01142bf29e9aef7f75e46b48","Hyosung","GT650R",2014,"Sport",650
"f05dc39ca290532d3cdd5c8b3c1d15eb","Yamaha","WR450F",2019,"Enduro / offroad",450
"f0620369072225c982e7247d421f7c94","Yamaha","Majesty 400 ABS",2010,"Scooter",400
"f062907165342fefda077a7d9c0c412e","Harley-Davidson","XL1200C Sportster Custom",2007,"Custom / cruiser",1200
"f0658ca71c8f2a340d3568a2921adb1f","Qooder","Qooder",2020,"Allround",400
"f06625af9ac0f47133b10f658438b73d","Ducati","Multistrada 1200 Pikes Peak",2016,"Allround",1200
"f06bc9b3e3c05c13849c76f1d683e40c","Yamaha","SR 500",1999,"Classic",500
"f0722ae4b82d28b2145128f2d2dbd16a","Suzuki","Boulevard C50 Special Edition",2010,"Custom / cruiser",810
"f0766656173a8c232baab98c95823beb","Suzuki","SV 400 S",2002,"Allround",400
"f0784b7be94fe4a2618aed447c0a4919","Suzuki","Boulevard M50",2014,"Custom / cruiser",810
"f086f14fbbf9746b9f28b54654718f6c","Triumph","Bonneville T100",2012,"Classic",870
"f088e3e9dbc232e309a219eadb85f22f","Piaggio","X9 Evolution 250",2007,"Scooter",250
"f08c504c2ca8f5427aa561cac1884dde","MZ","Fun 300",1997,"Allround",290
"f09338847ac4c2f1ec520c177eb43368","Yamaha","Star Warrior",2012,"Custom / cruiser",1670
"f099ff78b58e17d0266490c6e41ebeef","Yamaha","TMAX",2017,"Scooter",530
"f0ade0afffa8b5b315268cdb736d119b","Suzuki","Hayabusa Z",2018,"Sport",1340
"f0af9ee8be64a626f0af8673770173b1","Yamaha","FZ6 S2",2009,"Naked bike",600
"f0b1413b5fda560cdfd24af88018d38f","Diamo","RS250",2008,"Enduro / offroad",250
"f0b14bfaf399873eb7bd1d5f40ed186d","KTM","450 EXC",2009,"Enduro / offroad",450
"f0b3518f8bd9b0d7e807d26d75974f40","Suzuki","Boulevard M109R Limited Edition",2010,"Custom / cruiser",1780
"f0b6504016ad03e64ebfa9fa4135e07d","CZ","350 Twin",1980,"Touring",340
"f0b752b44c3ec35f5d97bef6c227d363","Moto Guzzi","Guzzi Nevada Classic 750",2007,"Custom / cruiser",740
"f0b869bc34f3e31eb6005839eefaa271","Yamaha","XV 500 SE",1988,"Sport touring",490
"f0b9a84a278de186736d6d5f465141ae","Harley-Davidson","Heritage Softail Classic",2014,"Touring",1690
"f0be569529226d919883efe120ebdeaa","Harley-Davidson","FXSTB Softail Night train",2008,"Custom / cruiser",1570
"f0bf1f6ae1c5cfc0a89da947c225ba4f","Harley-Davidson","FXR 1340 Super Glide",1992,"Custom / cruiser",1340
"f0c2e176a4dd8cc64f90b689bb14f0a9","Yamaha","V Star Classic",2009,"Custom / cruiser",660
"f0c61d8a7902ce278555e982c1467a26","Harley-Davidson","FXDC Dyna Super Glide Custom",2009,"Custom / cruiser",1580
"f0ca06830e35911f87b6051c0eb63601","VOR","SM-RC 570 Supermotard",2007,"Super motard",570
"f0cbb3bf6d047ba9615432788c17bd64","Harley-Davidson","FXRS 1340 SP Low Rider Special Edition",1989,"Custom / cruiser",1340
"f0ceb9697b959dac9368d03c165cb878","Yamaha","XVS Drag Star 650",2000,"Custom / cruiser",650
"f0d10c6dc64725267d23bb9efe4a5f7b","KTM","RC 390",2020,"Sport",370
"f0d317ff91718932d832a55ca4d7210c","Yamaha","Star Stratoliner",2012,"Touring",1850
"f0d3a36f4dc65f215d328f338e78f896","Victory","Vegas",2012,"Custom / cruiser",1740
"f0d3b4db30294f6641f9cb48aa705d85","KTM","990 Superduke Orange",2006,"Naked bike",1000
"f0d874ffd249c3fb8cfc92127a34a231","Suzuki","GR 650 X",1987,"Naked bike",650
"f0de59e0546e606bc542b12fedc240ae","Husqvarna","TC449",2012,"Cross / motocross",450
"f0e1fbdca39d2cc5cfef33f5537c97bb","Suzuki","GSR 600",2010,"Naked bike",600
"f0e34751c9a0bdf6b38032e6f87ee09b","Beta","RR 2T 300",2020,"Enduro / offroad",290
"f0e7a1df823dfd19e043345584419dbb","Triumph","Thruxton 900",2004,"Classic",870
"f0f3fbde84de575af3adfbde9c3dd232","Hyosung","GT 650 R",2006,"Sport",650
"f0f8c96139d36913344f083bf07ece29","Cagiva","River 600",1998,"Allround",600
"f0ffe655795f9c303ba8e7f31f8b2ce2","Yamaha","XT 600 Z Ténéré",1991,"Enduro / offroad",600
"f1008aaf0d4c9aa5365c45e6235f4140","Yamaha","FZ 750",1989,"Touring",750
"f102c72ba39a0cb8973bef83f3f1b00f","Harley-Davidson","Street Bob 114",2023,"Custom / cruiser",1870
"f1044cffb09dfee3d23d9d387954c840","Yamaha","FJ-09",2017,"Naked bike",850
"f1083ec0bae1529fb849acec2b1f838a","Kawasaki","1000 GTR",1990,"Sport touring",1000
"f1090938e93ede56824ad234ca00f407","Victory","Touring Cruiser",2005,"Touring",1510
"f119cbd2fdba5c16ead9c79f94f975e4","Yamaha","FJR1300AS",2008,"Sport touring",1300
"f11fbcd387da7df537e42a018655277d","Kawasaki","Versys  650",2017,"Allround",650
"f128c38242e730fc715be2c6efa37ac1","Ducati","Multistrada 1260 Pikes Peak",2018,"Allround",1260
"f131942573db2d4f035771c7e28a6851","Kawasaki","Vulcan 900 Custom",2007,"Custom / cruiser",900
"f13451de80c6e6ecad1d0f756429f29f","Husqvarna","SM 610 S",2000,"Super motard",580
"f136051e8a8d1565ce4ac972a949befe","Honda","VFR 750 R - RC 30",1991,"Sport",750
"f137669e2d478c934a17b442727d29a2","Yamaha","XV 750 SE",1982,"Custom / cruiser",750
"f142f4deb7174f558f801f80744426ab","Aprilia","Atlantic 250 i.e.",2009,"Scooter",250
"f148ecf1ae3ad78fd7d6294efda9c7ac","Honda","XL 1000 V Varadero",2001,"Enduro / offroad",1000
"f14a52b2400067f56d0ed877f9f0c44b","Honda","GL 1500 Gold Wing SE",1996,"Touring",1520
"f15b5df1e0dda746326978718940b1c2","Husqvarna","TC 250",2017,"Cross / motocross",250
"f15b7ffc03f6aa43339e6996efb92d97","GAS GAS","GAS EC 300",2008,"Enduro / offroad",290
"f15e696a3c24b5c3c4d65084dab11402","Sachs","Roadster 800",2003,"Naked bike",810
"f15f10aa3da032637850ac385997704d","Ducati","Monster SR2 1000",2006,"Naked bike",990
"f161a9a092b2f4d4b3717db44021a73b","Honda","Forza EX",2011,"Scooter",250
"f161aa1f618e0426e4a50f26f46e0509","Jawa","593 Enduro Sport 250",1996,"Allround",250
"f1673acf492598cc954491b81d06c3a0","Harley-Davidson","FLHTC 1340 Electra Glide Classic",1992,"Touring",1340
"f16ddc14c00c96bd3b0b30716a576d57","Husaberg","FE 650 E",2002,"Enduro / offroad",640
"f16ee268079f8621df5e2c7081edd19e","Honda","CB 400 Super Four",2002,"Naked bike",400
"f172e14fe5f2063a28697c6196adbb8e","Rieju","Marathon Pro 200",2011,"Enduro / offroad",200
"f1753aa3bb6160d2510729bcdce74738","Kawasaki","Z 1300 (reduced effect)",1983,"Classic",1290
"f1762e5980e3627f803e8f30812ace50","Harley-Davidson","XLS 1000 Roadster",1985,"Classic",1000
"f176eafd9b0e4c25f2688794b91b11c2","Ducati","750 Supersport",2001,"Sport",750
"f1785cf3ae33bb390661b91705f4f286","Benelli","BX 449 Cross",2011,"Cross / motocross",450
"f178af1d0208fa86ac3f1e2541d2274b","Harley-Davidson","Iron 1200",2020,"Custom / cruiser",1200
"f17f39f3c7b2506f27a48ad18791dd05","Harley-Davidson","CVO Limited",2020,"Touring",1920
"f17f50d8f4bda1bcbb5e59768273c5da","Yamaha","Roadliner Midnight",2011,"Custom / cruiser",1850
"f17f8982e71b19601aaa94cb6b838eeb","Yamaha","Tracer 700",2018,"Sport touring",690
"f1806bc0771fe46d59e9f1d3116e86ef","Diamo","Cruiser V-Twin 250",2006,"Custom / cruiser",250
"f182de33735e713be8e960b152ccaf42","Honda","Gold Wing F6B",2016,"Touring",1830
"f18c66352c1bc704477af5b06a2fcda5","Harley-Davidson","FXST 1340 Softail",1984,"Custom / cruiser",1340
"f18ddda72e2b82c8b6c2a8f98616f975","Ducati","916 Senna",1996,"Sport",920
"f18f7c17a6f6def6d91890b590ca8cd7","Yamaha","Tenere 700",2022,"Sport touring",690
"f1908fb9062e14e140eb50e4ddd92db8","Honda","CB300F",2016,"Naked bike",290
"f19606567858de87b7aaca6c33394e09","KTM","250 SX",2012,"Enduro / offroad",250
"f19844fa522adb4f30b7293d0dcffe47","Suzuki","GS 650 G Katana",1983,"Sport",670
"f198d7a8d565470c40df604ecf221096","CF Moto","Moto 800 Adventura Terrain",2023,"Enduro / offroad",800
"f19c23bd9a4fd7ceec4b281e8f65f4cc","Suzuki","V-Strom 650 ABS",2012,"Allround",650
"f19ffe304bd364e2e803b783051ae52a","Vespa","Cosa 200 GS",1991,"Scooter",200
"f1a107797ca386b3a646345cf2d9a39a","Suzuki","RM-Z450",2009,"Cross / motocross",450
"f1a3f98fb2bd2ad14617dd9566811da0","Harley-Davidson","FLSTF Fat Boy Firefighter",2008,"Custom / cruiser",1570
"f1a4e2d706fa576efc9b5ae159ca4a0b","Ducati","ST4",2000,"Sport touring",920
"f1a5ccd9af868d993806fa2872e01b56","Yamaha","Stratoliner",2006,"Touring",1850
"f1b0bfd51b9fe45527e559926863a4a3","Honda","VFR 800 FI Interceptor",2005,"Sport",780
"f1bcc9b0f5cd55eedce4003aeaac7e3c","Husqvarna","WR 300",2010,"Enduro / offroad",290
"f1c55f3d092fd27ef4bb4b37ae67d936","Yamaha","MT-01",2011,"Sport",1670
"f1c8338e11874a17e32c2d20bc411453","Husaberg","FS 650e",2008,"Super motard",630
"f1cdc8a224890d8308db9b2e2e0f3af7","Suzuki","GSX-R750",2014,"Sport",750
"f1d8545d1a86db3e014be36ad3e62308","Honda","SH300i",2019,"Scooter",280
"f1dcfb9b550e4ef88cb5857093cddd74","Honda","CB223S",2014,"Allround",220
"f1ec37470166d4e3aa91ce440c04ead5","Enfield","Taurus Diesel",2001,"Classic",330
"f1f52445ec0968b6031e20637a23e61c","Suzuki","GSX-R 600",1998,"Sport",600
"f1f67a0f703b411115a583391429c421","Kawasaki","Vulcan 2000 Classic LT",2010,"Touring",2050
"f1f6d2e1b1e1708bb3e586378d0c803c","Honda","Gold Wing F6B",2015,"Touring",1830
"f1fc1e411a9a68342ed564010623911c","Aprilia","Pegaso 650",1992,"Enduro / offroad",650
"f2011ba769751fe342cd9de8ab1c8614","Tank Sports","Sports Vision 250 R1",2008,"Custom / cruiser",250
"f20ea0962efdc0a7663a6966023dea38","California Scooter","Scooter Cyclone RX-3",2015,"Touring",250
"f211f9bc011c40e84727370c3cce2a99","Moto Guzzi","Guzzi V7 III Stone Night Pack",2020,"Classic",740
"f2147253738f1d6434609b3637d7d33b","Harley-Davidson","XLH Sportster 883 De Luxe",1988,"Scooter",880
"f214b9556a12ea924e6827a496237336","Triumph","Rocket III Touring",2009,"Touring",2290
"f2243e22f913934c7fd8584e69c6c957","Ducati","999 R",2005,"Sport",1000
"f2294dd2d31432a219c7d95fd29f2c13","Honda","CB 1100",2014,"Classic",1140
"f237df3b9e6fd473f6bea6b4280761b5","Suzuki","Boulevard M90",2018,"Custom / cruiser",1460
"f2397a19469efe6495785f5ccd456b7f","Yamaha","SRX 6",1987,"Sport",610
"f23d04be799ea453732c758731330eb7","Harley-Davidson","Road King",2015,"Touring",1690
"f23d64a94efc0c0b027110c2fe1eb561","KTM","450 XC-W",2012,"Enduro / offroad",450
"f23db382885c9217efc57ecbe9f8df61","Jawa","350 TS (with sidecar)",1987,"Touring",340
"f23ebf73a16e518826bcb1d75a8a239d","Kawasaki","GPZ 550",1983,"Sport",550
"f2402ab3327bc84f08bc02eeaf87ea29","Honda","CB500X",2013,"Sport",470
"f2500e2898d656296b8478991acb4afe","Aprilia","Moto 6.5",1997,"Allround",650
"f25091c60a80db7cf66c5ddd2a982379","Aprilia","SL 1000 Falco",2004,"Sport",1000
"f2540793c06ac4a8adb638d121a6fb3a","Kawasaki","GPZ 500 S",2000,"Sport",500
"f25f5ad91e4a21347e9cf88c25548f59","Kawasaki","KX 450F",2018,"Cross / motocross",450
"f26b7334def2fbd8fd1797ca8624f6a4","Enfield","Continental GT",2016,"Allround",540
"f26f6d1d104ec3aae402342bdaa47655","Triumph","Speed Triple S",2020,"Naked bike",1050
"f2763b6f2297dbd483dba0d97a52f944","Suzuki","GS500F",2011,"Naked bike",490
"f27ba3f334d58f5a0f85cb7de5aab988","Honda","CBF600S",2010,"Naked bike",600
"f28298559778c1250272fcb4788c7b6a","Honda","CBR1000RR",2014,"Sport",1000
"f287554279120d450742a3ce12e7ffc2","Harley-Davidson","Street Bob Special Edition",2014,"Custom / cruiser",1690
"f28c288a9b138d951c6281b25d496dde","Moto Guzzi","Guzzi Stelvio 1200cc NTX 4V",2010,"Enduro / offroad",1150
"f2902b09794fa71740d5ed7fbb6fa359","Yamaha","YZF-R1SP",2006,"Sport",1000
"f2915b896115b5e652f84787e0adab41","Peugeot","Satelis 500",2006,"Scooter",490
"f2921522919f3de440472ecab649daad","Yamaha","TDM 900",2013,"Allround",900
"f2949ca49fe09313f0f30a8bc80510a4","Cagiva","Raptor 650",2001,"Naked bike",650
"f295603bbb74b9d30f1b7b484ed82e7f","KTM","525 XC Desert Racing",2006,"Enduro / offroad",510
"f296e7f33b19b4c68843014b1931c48a","Honda","CMX500 Rebel",2018,"Sport",470
"f29946556ec747f695984e1653cea3cf","Honda","CB 400 Super Bol D´Or",2006,"Naked bike",400
"f2a14cb7242d0807120c015d0ae2ae92","Yamaha","TZ 250",2002,"Sport",250
"f2a24c41191d080d10776feec6006046","Yamaha","XVS 650 Drag Star",1998,"Custom / cruiser",650
"f2b016cca448ec54a8f8b92732d210c3","Yamaha","FZ6 Fazer S2",2008,"Naked bike",600
"f2b11bead8ea6d9e37e6bc0c6563fc14","Honda","X-Adv",2022,"Allround",750
"f2be4424d759f866daecc139b26e66dc","Yamaha","XJ6 Diversion",2010,"Allround",600
"f2c32bde3a6d9154643333c4308d1728","Triumph","America",2005,"Custom / cruiser",790
"f2c4964d8536e5c35b7679ab950d089f","BMW","R 80 GS",1989,"Allround",800
"f2c4ea4d163e156a727db8f90b0b75ba","Moto Guzzi","Guzzi Griso 850",2007,"Naked bike",880
"f2c6d440d26b2808072c672bfa99f450","Suzuki","Hayabusa GSX1300R ABS",2013,"Sport",1340
"f2cf80708c4e1dedc25b9824a39593c3","Harley-Davidson","FLHTCU Ultra Classic Electra Glide",2008,"Touring",1570
"f2d0a1426cbac6624ec304b8c55e6a4e","Moto Guzzi","Guzzi Nevada 750 Touring",2007,"Touring",740
"f2d5e740187791e5d517cb1117348fb9","Triumph","Speedmaster",2007,"Custom / cruiser",870
"f2d7ad52deba9845dbbad406c7450c18","Honda","GL 500 Silver Wing (reduced effect)",1982,"Touring",500
"f2eb685e666cd2333166a11c13141c9c","BMW","F 650 GS",2009,"Enduro / offroad",800
"f2ee087ee85d7b9be4aed55d14c92c6b","KTM","950 Adventure S",2005,"Enduro / offroad",940
"f2f0a129d0982127057d841b9a32df0c","Yamaha","Star Stryker",2014,"Custom / cruiser",1310
"f2f170f1131de589236e596bbe119510","Honda","Fury",2020,"Custom / cruiser",1310
"f2f6d25f91a0a14cf9f7c391c67c28a4","Enfield","Himalayan",2022,"Enduro / offroad",410
"f2f73639d8754d2b6f563442d0169adc","Ducati","SuperSport",2017,"Sport",940
"f2f869cd969f9d91f27d5dd3d4b2d19c","Moto Guzzi","Guzzi V 1000 Le Mans V",1990,"Trial",950
"f2ff18040f12272e2b7f9fb7ac2f0f28","Harley-Davidson","FXDWG Dyna Wide Glide",2012,"Custom / cruiser",1690
"f2ffe1e364554a605ed377dbbc7018d9","Ducati","1199 Panigale S Tricolore",2013,"Sport",1200
"f3040cb34a657f2f9bceb8700e8274fd","Moto Guzzi","Guzzi California 1100 Injection",1995,"Custom / cruiser",1060
"f30bb80d62b928c6bd3e84c116b7c928","Ducati","Hyperstrada 939",2016,"Sport touring",940
"f3145992ec08bb8afc2e0f72917eeffa","Suzuki","SFV650",2015,"Naked bike",650
"f31aad4231a59889f9a1be76d68ac0d6","Harley-Davidson","FLSTN Softail Deluxe",2006,"Custom / cruiser",1440
"f320dfdc501a5b799bcd0f3ebaa5232d","ATK","450 Motard",2008,"Super motard",450
"f3277ab690f9ddf1433e9845459c6f26","Harley-Davidson","FLHTC 1340 Electra Glide Classic",1991,"Sport touring",1340
"f32c8e739ad9dbf51ec713b7d21d72c4","GAS GAS","GAS EC 250 F",2012,"Enduro / offroad",250
"f333e4a4cd6a983e234227d943043fdf","Moto Guzzi","Guzzi Breva 1200",2011,"Naked bike",1150
"f3373501cd44c07146708c06d03275dd","KTM","1290 Super Duke R",2023,"Naked bike",1300
"f33c091fb17c064459272fbbcc16bbc6","Aprilia","Pegaso I.E. Tuscany Tibet Raid",2004,"Enduro / offroad",650
"f3458ec38efb0951577eb9cf555aeeb5","Honda","VT 600 Shadow VLX Deluxe",2004,"Custom / cruiser",580
"f345b4975f30d97a33174609354239a0","Husqvarna","SM610 Supermoto",2007,"Super motard",580
"f34b7b95ccc50a305b05b2f629c7d221","Kawasaki","GPZ 305 Belt Drive",1990,"Allround",310
"f34ef3c38dcae847f7d704636a48f40b","Moto Guzzi","Guzzi California 1400 Touring",2015,"Touring",1380
"f35483155b60c9ebfb45115860247ee7","Moto Guzzi","Guzzi V7 II Stone ABS",2017,"Classic",740
"f35e7457ae1dc1837e6bb8d45e1f0a33","Kawasaki","GPZ 1100",1982,"Classic",1090
"f3661cebbb0965e2ba6f37128edddf43","Hyosung","GT250",2011,"Sport",250
"f36d010031718246bbf999f2339122ae","Harley-Davidson","Fat Boy 114",2020,"Custom / cruiser",1870
"f37192ba32bc17ee4f055ae02221f4cc","Aprilia","SXV 5.5",2012,"Super motard",550
"f374bb5204fbb89c130e4a1037db676c","Hyosung","MS3 250",2006,"Scooter",250
"f379a4251bd599eaabe6004a8592ba83","Yamaha","XV 1000 Virago",1987,"Custom / cruiser",980
"f37c07817f582ef59c842b7e6c0c1149","Harley-Davidson","Fat Bob 114",2021,"Custom / cruiser",1870
"f37da365d84be75db8c0da7e9a3ffcbd","Yamaha","YZF-R25",2019,"Sport",250
"f3894cb9f35317e22d9d1d7dc894ed91","Yamaha","RS 200",1981,"Touring",200
"f38a82b1464a9ff4790c1233f03e7926","CF Moto","Moto 650NK",2013,"Naked bike",650
"f39914478f854f6e0e061d2a62e07d5e","Honda","VTX 1800 Retro Cruiser",2006,"Custom / cruiser",1800
"f39b1652a6edb0f2631b4e5205251ded","Aprilia","Climber",1989,"Trial",280
"f39d4dd0aafd07d51128b958807ec25e","Kawasaki","GPZ 305 Belt Drive",1987,"Sport touring",310
"f39e0e30bb47f3cbea8902eb53147cc5","Ducati","Hyperstrada",2013,"Sport touring",820
"f3a3a050d40cd94f3c070cb494114927","Kawasaki","Z1000 SX Tourer",2016,"Sport touring",1040
"f3afd9f579c2d2cac9f6920744b7fec8","Suzuki","SV650 ABS",2010,"Naked bike",650
"f3b9e714b3021398e45c00c283484bfc","MV Agusta","Agusta Brutale America",2006,"Naked bike",750
"f3ba18588729e32634b491147a24e54c","KTM","1290 Super Duke RR",2023,"Naked bike",1300
"f3bdfcb758942cba0926c073bea2e7fb","Suzuki","Boulevard M109R Limited Edition",2008,"Custom / cruiser",1780
"f3c36ba813e4155c945ec74f093d72ea","Moto Guzzi","Guzzi Moto Guzzi Griso 1200 8v",2007,"Naked bike",1200
"f3cb0d8b2717cdbfea58cb89ebeb10b4","Ural","Gear Up",2013,"Classic",750
"f3cfe2fef9ca07ecb18f36ae59c9c1a4","Harley-Davidson","Softail Low Rider S",2020,"Custom / cruiser",1870
"f3d05d15f522eaa196f0737cd2b27514","Yamaha","Maxim X",1985,"Classic",750
"f3dba6cdd665d631f90cfe44b6c8698c","Suzuki","Hayabusa ABS Z",2014,"Sport",1340
"f3dbe16836adb185feab28959b84b61e","Yamaha","YZ250FX",2015,"Enduro / offroad",250
"f3e3668c5d760bb480be09f6958c4c7e","BMW","K 1600 GTL",2022,"Touring",1650
"f3e7979d882e5574be677e0ab448af47","AJP","PR5 250 Enduro",2015,"Enduro / offroad",250
"f3ee559d82ba2528fdcce3e76998c330","Kawasaki","ZXR 750 R (reduced effect)",1992,"Sport",750
"f3ef150e1d954d28821ec03a82def0ff","Kawasaki","KL 250",1980,"Enduro / offroad",250
"f3ef82bb8c1fd186b7d8c571dcd27237","Mikilon","250 Super Motor",2009,"Super motard",250
"f3f0ecb515bef7d0efc2961281168c16","Suzuki","Boulevard M50",2005,"Custom / cruiser",820
"f3f1ed27f602cf4f8295f56a46ff4b18","KTM","690 Enduro",2010,"Enduro / offroad",650
"f3f359396477aa12ba0809f69c5a24f8","Honda","CB600F ABS",2011,"Naked bike",600
"f3f9976cc6ad9f2e51afa63ed4dea4d9","Kawasaki","ZZR 600",2009,"Sport",600
"f3fab5d475edace62bf1bd6f7000e28b","Kawasaki","Z 750 Turbo",1987,"Sport",740
"f3fed4235ed2dac118eb37f39f00c58d","Yamaha","Super Tenere",2016,"Super motard",1200
"f40d80755b20d21284b19c3b0395d1a3","Ducati","Diavel",2012,"Naked bike",1200
"f40eb370bf7552693befb66212417a5e","Amazonas",1600,2001,"Touring",1580
"f41248b38473764293b330eda274fdad","Yamaha","XZ 550",1982,"Sport touring",550
"f41aae59f5993fcca0022d9e9157a543","Suzuki","GSX 750 EF",1986,"Touring",750
"f41b0328a3c9131cbb1d3a07e809d7b6","Moto Guzzi","Guzzi Nevada 750 Anniversario",2011,"Custom / cruiser",740
"f41bd37917da47e54718fb4d1bdc0115","Honda","VTR 1000 F",1999,"Sport",1000
"f41dba0789808f25215eada010c8e430","Beta","Alp 4.0",2004,"Enduro / offroad",350
"f423adcc06024eb485344bd70c888304","Honda","CBR1000RR SP",2016,"Sport",1000
"f4243dc025b714e3d32bdd7db9adc377","Enfield","Bullet 500",2004,"Naked bike",500
"f42bcd5a46c1a6aef4ab0d2191ab2cb2","Honda","Foresight 250",2002,"Scooter",250
"f42ea87a8433e9a1441c0e38cb883477","Aprilia","Pegaso 650 Trail",2009,"Enduro / offroad",660
"f4338d4af158d16ec2c09722f456ba17","Yamaha","YZ250F",2020,"Cross / motocross",250
"f43a2fac46b609bc3957d899000bc968","Maico","GME 250",1986,"Cross / motocross",250
"f43baaf85c54b8f62ac9932bf7d7b21a","Husqvarna","FC 450",2018,"Cross / motocross",450
"f44f66246a3da7d3a45ce17da43fd040","Yamaha","Black Max ABS",2007,"Scooter",500
"f450eb80b6db25c7b69b2dfd6d620353","Husqvarna","TE 300i",2021,"Enduro / offroad",290
"f451f04eaaf4d8af9093ae4c5441bd01","KTM","400 EXC",2009,"Enduro / offroad",390
"f4526ee14298243258d91db9f694dc3b","Yamaha","XV 500 SE",1987,"Touring",490
"f454e89499a2381cb3c093b40a5ac2f0","Honda","Helix",2004,"Scooter",240
"f45622633a90a2e6c1eaa35ce138ed3c","Ducati","Monster 696",2010,"Naked bike",700
"f457565b4c1c69fdb36775119fbfe8b6","Honda","GB 500 Clubman",1989,"Classic",500
"f45832d50d672447406e18901e763465","Kawasaki","EN 500 Vulcan",2000,"Custom / cruiser",500
"f458e2d677c34a788f69523bf34d1fdf","Kawasaki","Ninja 400 Special Edition",2015,"Sport",400
